#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 240  48
# Band-Index    1
   0.10416    -15.078967
   0.09672    -15.079144
   0.08928    -15.079312
   0.08184    -15.079455
   0.07440    -15.079598
   0.06696    -15.079723
   0.05952    -15.079832
   0.05208    -15.079937
   0.04464    -15.080028
   0.03720    -15.080105
   0.02976    -15.080168
   0.02232    -15.080217
   0.01488    -15.080248
   0.00744    -15.080267
   0.00000    -15.080272
 
 
# Band-Index    3
   0.00000    -12.107676
   0.00744    -12.107708
   0.01488    -12.107802
   0.02232    -12.107968
   0.02976    -12.108185
   0.03720    -12.108461
   0.04464    -12.108797
   0.05208    -12.109192
   0.05952    -12.109643
   0.06696    -12.110152
   0.07440    -12.110718
   0.08184    -12.111334
   0.08928    -12.112009
   0.09672    -12.112725
   0.10416    -12.113490
   0.11160    -12.114301
   0.11904    -12.115153
   0.12648    -12.116046
   0.13392    -12.116976
   0.14136    -12.117946
   0.14880    -12.118942
   0.15624    -12.119968
   0.16368    -12.121016
   0.17112    -12.122094
   0.17856    -12.123192
   0.18600    -12.124298
   0.19344    -12.125427
   0.20088    -12.126567
   0.20832    -12.127714
   0.21575    -12.128866
   0.22319    -12.130018
   0.23063    -12.131169
   0.23807    -12.132316
   0.24551    -12.133454
   0.25295    -12.134580
   0.26039    -12.135690
   0.26783    -12.136783
   0.27527    -12.137842
   0.28271    -12.138889
   0.29015    -12.139909
   0.29759    -12.140898
   0.30503    -12.141854
   0.31247    -12.142774
   0.31991    -12.143656
   0.32735    -12.144498
   0.33479    -12.145299
   0.34223    -12.146054
   0.34967    -12.146761
   0.35711    -12.147419
   0.36455    -12.148026
   0.37199    -12.148583
   0.37943    -12.149082
   0.38687    -12.149525
   0.39431    -12.149913
   0.40175    -12.150245
   0.40919    -12.150515
   0.41663    -12.150728
   0.42407    -12.150880
   0.43151    -12.150972
   0.43895    -12.151011
   0.43895    -12.151011
   0.45347    -12.150814
   0.46798    -12.150248
   0.48250    -12.149305
   0.49702    -12.147987
   0.51153    -12.146304
   0.52605    -12.144254
   0.54057    -12.141838
   0.55508    -12.139065
   0.56960    -12.135938
   0.58412    -12.132471
   0.59863    -12.128668
   0.61315    -12.124545
   0.62767    -12.120104
   0.64218    -12.115363
   0.65670    -12.110325
   0.67122    -12.105002
   0.68573    -12.099410
   0.70025    -12.093572
   0.71477    -12.087489
   0.72928    -12.081180
   0.74380    -12.074667
   0.75832    -12.067957
   0.77283    -12.061073
   0.78735    -12.054030
   0.80187    -12.046848
   0.81638    -12.039544
   0.83090    -12.032139
   0.84542    -12.024654
   0.85993    -12.017113
   0.87445    -12.009536
   0.88897    -12.001939
   0.90349    -11.994347
   0.91800    -11.986778
   0.93252    -11.979257
   0.94704    -11.971801
   0.96155    -11.964435
   0.97607    -11.957185
   0.99059    -11.950079
   1.00510    -11.943124
   1.01962    -11.936349
   1.03414    -11.929774
   1.04865    -11.923421
   1.06317    -11.917306
   1.07769    -11.911447
   1.09220    -11.905875
   1.10672    -11.900599
   1.12124    -11.895642
   1.13575    -11.891016
   1.15027    -11.886730
   1.16479    -11.882805
   1.17930    -11.879259
   1.19382    -11.876099
   1.20834    -11.873339
   1.22285    -11.870987
   1.23737    -11.869058
   1.25189    -11.867551
   1.26640    -11.866479
   1.28092    -11.865830
   1.29544    -11.865612
   1.29544    -11.865612
   1.31058    -11.865816
   1.32571    -11.866426
   1.34085    -11.867430
   1.35599    -11.868841
   1.37113    -11.870645
   1.38627    -11.872833
   1.40141    -11.875405
   1.41655    -11.878340
   1.43169    -11.881619
   1.44683    -11.885237
   1.46196    -11.889173
   1.47710    -11.893413
   1.49224    -11.897944
   1.50738    -11.902742
   1.52252    -11.907790
   1.53766    -11.913068
   1.55280    -11.918558
   1.56794    -11.924246
   1.58308    -11.930094
   1.59821    -11.936088
   1.61335    -11.942214
   1.62849    -11.948440
   1.64363    -11.954751
   1.65877    -11.961128
   1.67391    -11.967548
   1.68905    -11.973996
   1.70419    -11.980456
   1.71933    -11.986915
   1.73446    -11.993342
   1.74960    -11.999725
   1.76474    -12.006040
   1.77988    -12.012277
   1.79502    -12.018413
   1.81016    -12.024440
   1.82530    -12.030341
   1.84044    -12.036109
   1.85558    -12.041717
   1.87071    -12.047157
   1.88585    -12.052427
   1.90099    -12.057510
   1.91613    -12.062398
   1.93127    -12.067081
   1.94641    -12.071536
   1.96155    -12.075764
   1.97669    -12.079755
   1.99183    -12.083504
   2.00696    -12.087003
   2.02210    -12.090248
   2.03724    -12.093232
   2.05238    -12.095949
   2.06752    -12.098390
   2.08266    -12.100557
   2.09780    -12.102444
   2.11294    -12.104038
   2.12808    -12.105351
   2.14321    -12.106374
   2.15835    -12.107105
   2.17349    -12.107539
   2.18863    -12.107676
   2.18863    -12.107676
   2.20315    -12.107529
   2.21766    -12.107061
   2.23218    -12.106282
   2.24670    -12.105192
   2.26121    -12.103794
   2.27573    -12.102089
   2.29025    -12.100088
   2.30476    -12.097792
   2.31928    -12.095203
   2.33380    -12.092333
   2.34831    -12.089186
   2.36283    -12.085778
   2.37735    -12.082114
   2.39186    -12.078200
   2.40638    -12.074041
   2.42090    -12.069666
   2.43542    -12.065068
   2.44993    -12.060277
   2.46445    -12.055294
   2.47897    -12.050130
   2.49348    -12.044800
   2.50800    -12.039326
   2.52252    -12.033715
   2.53703    -12.027988
   2.55155    -12.022172
   2.56607    -12.016258
   2.58058    -12.010280
   2.59510    -12.004252
   2.60962    -11.998190
   2.62413    -11.992112
   2.63865    -11.986034
   2.65317    -11.979975
   2.66768    -11.973952
   2.68220    -11.967982
   2.69672    -11.962089
   2.71123    -11.956288
   2.72575    -11.950578
   2.74027    -11.945001
   2.75478    -11.939562
   2.76930    -11.934275
   2.78382    -11.929160
   2.79833    -11.924238
   2.81285    -11.919518
   2.82737    -11.915010
   2.84188    -11.910727
   2.85640    -11.906688
   2.87092    -11.902904
   2.88543    -11.899378
   2.89995    -11.896123
   2.91447    -11.893151
   2.92898    -11.890467
   2.94350    -11.888085
   2.95802    -11.886004
   2.97253    -11.884230
   2.98705    -11.882773
   3.00157    -11.881633
   3.01608    -11.880812
   3.03060    -11.880325
   3.04512    -11.880163
 
 
# Band-Index    4
   3.04512    -11.880163
   3.03060    -11.880325
   3.01608    -11.880812
   3.00157    -11.881633
   2.98705    -11.882773
   2.97253    -11.884230
   2.95802    -11.886004
   2.94350    -11.888085
   2.92898    -11.890467
   2.91447    -11.893151
   2.89995    -11.896123
