28-Apr-2021
         4
         9
    1    1    1    1    1    1    1    1    1
    0    0    0    1    1    -1.5017297    0.0000000
    0    0    0    2    1    -0.1934903    0.0000000
    0    0    0    3    1    0.0000000    0.0000000
    0    0    0    4    1    -0.0000000    0.0000000
    0    0    0    1    2    -0.1934903    0.0000000
    0    0    0    2    2    -2.4437439    0.0000000
    0    0    0    3    2    -0.0000000    0.0000000
    0    0    0    4    2    -0.0000000    0.0000000
    0    0    0    1    3    0.0000000    0.0000000
    0    0    0    2    3    -0.0000000    0.0000000
    0    0    0    3    3    2.4477707    0.0000000
    0    0    0    4    3    0.1833820    0.0000000
    0    0    0    1    4    -0.0000000    0.0000000
    0    0    0    2    4    -0.0000000    0.0000000
    0    0    0    3    4    0.1833820    0.0000000
    0    0    0    4    4    1.4977029    0.0000000
    -1    1    0    1    1    -0.0043686    0.0000000
    -1    1    0    2    1    0.0005419    0.0000000
    -1    1    0    3    1    -0.0025041    0.0000000
    -1    1    0    4    1    -0.0009976    0.0000000
    -1    1    0    1    2    0.0005419    0.0000000
    -1    1    0    2    2    -0.0017304    0.0000000
    -1    1    0    3    2    0.0009976    0.0000000
    -1    1    0    4    2    -0.0025041    0.0000000
    -1    1    0    1    3    0.0025041    0.0000000
    -1    1    0    2    3    -0.0009976    0.0000000
    -1    1    0    3    3    0.0017191    0.0000000
    -1    1    0    4    3    -0.0005136    0.0000000
    -1    1    0    1    4    0.0009976    0.0000000
    -1    1    0    2    4    0.0025041    0.0000000
    -1    1    0    3    4    -0.0005136    0.0000000
    -1    1    0    4    4    0.0043799    0.0000000
    0    1    0    1    1    -0.4488873    0.0000000
    0    1    0    2    1    -0.1553195    0.0000000
    0    1    0    3    1    0.1168671    0.0000000
    0    1    0    4    1    -0.0900711    0.0000000
    0    1    0    1    2    -0.1553195    0.0000000
    0    1    0    2    2    -0.0457462    0.0000000
    0    1    0    3    2    0.0920466    0.0000000
    0    1    0    4    2    0.1168460    0.0000000
    0    1    0    1    3    -0.1168671    0.0000000
    0    1    0    2    3    -0.0920466    0.0000000
    0    1    0    3    3    0.0491110    0.0000000
    0    1    0    4    3    0.1595910    0.0000000
    0    1    0    1    4    0.0900711    0.0000000
    0    1    0    2    4    -0.1168460    0.0000000
    0    1    0    3    4    0.1595910    0.0000000
    0    1    0    4    4    0.4455225    0.0000000
    -1    0    0    1    1    -0.2814925    0.0000000
    -1    0    0    2    1    0.2521643    0.0000000
    -1    0    0    3    1    0.0222230    0.0000000
    -1    0    0    4    1    0.1454801    0.0000000
    -1    0    0    1    2    0.2521643    0.0000000
    -1    0    0    2    2    -0.2131410    0.0000000
    -1    0    0    3    2    -0.1474556    0.0000000
    -1    0    0    4    2    0.0222441    0.0000000
